Neighborhood,Type,Status,Min_Sale_Price,Max_Sale_Price,Min_Rent_Price,Max_Rent_Price,Semester,Year,Avg_Sale_Price,Avg_Rent_Price
QUARTIERE ADRIANO,Uffici,OTTIMO,1550,2150,7.0,9.5,2,2018,1850.0,8.25
MONZA,Uffici strutturati,OTTIMO,2100,2650,11.0,14.0,2,2018,2375.0,12.5
CRESCENZAGO,Uffici strutturati,OTTIMO,2100,2650,11.0,14.0,2,2018,2375.0,12.5
GORLA,Uffici strutturati,OTTIMO,2100,2650,11.0,14.0,2,2018,2375.0,12.5
QUARTIERE ADRIANO,Uffici strutturati,OTTIMO,2100,2650,11.0,14.0,2,2018,2375.0,12.5
MONZA,Capannoni industriali,OTTIMO,800,1050,4.3,6.0,2,2018,925.0,5.15
CRESCENZAGO,Capannoni industriali,OTTIMO,800,1050,4.3,6.0,2,2018,925.0,5.15
GORLA,Capannoni industriali,OTTIMO,800,1050,4.3,6.0,2,2018,925.0,5.15
QUARTIERE ADRIANO,Capannoni industriali,OTTIMO,800,1050,4.3,6.0,2,2018,925.0,5.15
MONZA,Capannoni tipici,OTTIMO,700,1000,4.0,5.8,2,2018,850.0,4.9
CRESCENZAGO,Capannoni tipici,OTTIMO,700,1000,4.0,5.8,2,2018,850.0,4.9
GORLA,Capannoni tipici,OTTIMO,700,1000,4.0,5.8,2,2018,850.0,4.9
QUARTIERE ADRIANO,Capannoni tipici,OTTIMO,700,1000,4.0,5.8,2,2018,850.0,4.9
MONZA,Laboratori,NORMALE,900,1200,5.0,7.2,2,2018,1050.0,6.1
CRESCENZAGO,Laboratori,NORMALE,900,1200,5.0,7.2,2,2018,1050.0,6.1
GORLA,Laboratori,NORMALE,900,1200,5.0,7.2,2,2018,1050.0,6.1
QUARTIERE ADRIANO,Laboratori,NORMALE,900,1200,5.0,7.2,2,2018,1050.0,6.1
MAGGIOLINA,Abitazioni civili,OTTIMO,2600,3500,9.0,11.7,1,2018,3050.0,10.35
PARCO TROTTER,Abitazioni civili,OTTIMO,2600,3500,9.0,11.7,1,2018,3050.0,10.35
LEONCAVALLO,Abitazioni civili,OTTIMO,2600,3500,9.0,11.7,1,2018,3050.0,10.35
MAGGIOLINA,Abitazioni civili,NORMALE,1900,2500,6.8,8.6,1,2018,2200.0,7.699999999999999
PARCO TROTTER,Abitazioni civili,NORMALE,1900,2500,6.8,8.6,1,2018,2200.0,7.699999999999999
LEONCAVALLO,Abitazioni civili,NORMALE,1900,2500,6.8,8.6,1,2018,2200.0,7.699999999999999
MAGGIOLINA,Abitazioni di tipo economico,OTTIMO,2050,2600,7.0,9.0,1,2018,2325.0,8.0
PARCO TROTTER,Abitazioni di tipo economico,OTTIMO,2050,2600,7.0,9.0,1,2018,2325.0,8.0
LEONCAVALLO,Abitazioni di tipo economico,OTTIMO,2050,2600,7.0,9.0,1,2018,2325.0,8.0
MAGGIOLINA,Abitazioni di tipo economico,NORMALE,1550,1950,5.3,6.8,1,2018,1750.0,6.05
PARCO TROTTER,Abitazioni di tipo economico,NORMALE,1550,1950,5.3,6.8,1,2018,1750.0,6.05
LEONCAVALLO,Abitazioni di tipo economico,NORMALE,1550,1950,5.3,6.8,1,2018,1750.0,6.05
MAGGIOLINA,Box,NORMALE,1450,2000,6.5,9.0,1,2018,1725.0,7.75
PARCO TROTTER,Box,NORMALE,1450,2000,6.5,9.0,1,2018,1725.0,7.75
LEONCAVALLO,Box,NORMALE,1450,2000,6.5,9.0,1,2018,1725.0,7.75
MAGGIOLINA,Magazzini,NORMALE,600,850,3.5,5.0,1,2018,725.0,4.25
PARCO TROTTER,Magazzini,NORMALE,600,850,3.5,5.0,1,2018,725.0,4.25
LEONCAVALLO,Magazzini,NORMALE,600,850,3.5,5.0,1,2018,725.0,4.25
MAGGIOLINA,Negozi,NORMALE,1250,2000,7.0,10.8,1,2018,1625.0,8.9
PARCO TROTTER,Negozi,NORMALE,1250,2000,7.0,10.8,1,2018,1625.0,8.9
LEONCAVALLO,Negozi,NORMALE,1250,2000,7.0,10.8,1,2018,1625.0,8.9
MAGGIOLINA,Uffici,OTTIMO,1600,2200,7.0,10.0,1,2018,1900.0,8.5
PARCO TROTTER,Uffici,OTTIMO,1600,2200,7.0,10.0,1,2018,1900.0,8.5
LEONCAVALLO,Uffici,OTTIMO,1600,2200,7.0,10.0,1,2018,1900.0,8.5
MAGGIOLINA,Uffici strutturati,OTTIMO,2000,2900,10.0,15.0,1,2018,2450.0,12.5
PARCO TROTTER,Uffici strutturati,OTTIMO,2000,2900,10.0,15.0,1,2018,2450.0,12.5
LEONCAVALLO,Uffici strutturati,OTTIMO,2000,2900,10.0,15.0,1,2018,2450.0,12.5
MAGGIOLINA,Capannoni industriali,OTTIMO,850,1000,5.0,5.8,1,2018,925.0,5.4
PARCO TROTTER,Capannoni industriali,OTTIMO,850,1000,5.0,5.8,1,2018,925.0,5.4
LEONCAVALLO,Capannoni industriali,OTTIMO,850,1000,5.0,5.8,1,2018,925.0,5.4
MAGGIOLINA,Capannoni tipici,OTTIMO,800,1050,4.5,6.0,1,2018,925.0,5.25
PARCO TROTTER,Capannoni tipici,OTTIMO,800,1050,4.5,6.0,1,2018,925.0,5.25
LEONCAVALLO,Capannoni tipici,OTTIMO,800,1050,4.5,6.0,1,2018,925.0,5.25
MAGGIOLINA,Laboratori,NORMALE,850,1200,4.8,7.2,1,2018,1025.0,6.0
PARCO TROTTER,Laboratori,NORMALE,850,1200,4.8,7.2,1,2018,1025.0,6.0
LEONCAVALLO,Laboratori,NORMALE,850,1200,4.8,7.2,1,2018,1025.0,6.0
MAGGIOLINA,Abitazioni civili,OTTIMO,2600,3500,9.0,11.7,2,2018,3050.0,10.35
PARCO TROTTER,Abitazioni civili,OTTIMO,2600,3500,9.0,11.7,2,2018,3050.0,10.35
LEONCAVALLO,Abitazioni civili,OTTIMO,2600,3500,9.0,11.7,2,2018,3050.0,10.35
MAGGIOLINA,Abitazioni civili,NORMALE,2000,2600,7.0,8.9,2,2018,2300.0,7.95
PARCO TROTTER,Abitazioni civili,NORMALE,2000,2600,7.0,8.9,2,2018,2300.0,7.95
LEONCAVALLO,Abitazioni civili,NORMALE,2000,2600,7.0,8.9,2,2018,2300.0,7.95
MAGGIOLINA,Abitazioni di tipo economico,OTTIMO,2050,2600,7.0,9.0,2,2018,2325.0,8.0
PARCO TROTTER,Abitazioni di tipo economico,OTTIMO,2050,2600,7.0,9.0,2,2018,2325.0,8.0
LEONCAVALLO,Abitazioni di tipo economico,OTTIMO,2050,2600,7.0,9.0,2,2018,2325.0,8.0
MAGGIOLINA,Abitazioni di tipo economico,NORMALE,1550,1950,5.3,6.8,2,2018,1750.0,6.05
PARCO TROTTER,Abitazioni di tipo economico,NORMALE,1550,1950,5.3,6.8,2,2018,1750.0,6.05
LEONCAVALLO,Abitazioni di tipo economico,NORMALE,1550,1950,5.3,6.8,2,2018,1750.0,6.05
MAGGIOLINA,Box,NORMALE,1450,2000,6.5,9.0,2,2018,1725.0,7.75
PARCO TROTTER,Box,NORMALE,1450,2000,6.5,9.0,2,2018,1725.0,7.75
LEONCAVALLO,Box,NORMALE,1450,2000,6.5,9.0,2,2018,1725.0,7.75
MAGGIOLINA,Magazzini,NORMALE,600,850,3.5,5.0,2,2018,725.0,4.25
PARCO TROTTER,Magazzini,NORMALE,600,850,3.5,5.0,2,2018,725.0,4.25
LEONCAVALLO,Magazzini,NORMALE,600,850,3.5,5.0,2,2018,725.0,4.25
MAGGIOLINA,Negozi,NORMALE,1250,2000,7.0,10.8,2,2018,1625.0,8.9
PARCO TROTTER,Negozi,NORMALE,1250,2000,7.0,10.8,2,2018,1625.0,8.9
LEONCAVALLO,Negozi,NORMALE,1250,2000,7.0,10.8,2,2018,1625.0,8.9
MAGGIOLINA,Uffici,OTTIMO,1600,2200,7.0,10.0,2,2018,1900.0,8.5
PARCO TROTTER,Uffici,OTTIMO,1600,2200,7.0,10.0,2,2018,1900.0,8.5
LEONCAVALLO,Uffici,OTTIMO,1600,2200,7.0,10.0,2,2018,1900.0,8.5
MAGGIOLINA,Uffici strutturati,OTTIMO,2000,2900,10.0,15.0,2,2018,2450.0,12.5
PARCO TROTTER,Uffici strutturati,OTTIMO,2000,2900,10.0,15.0,2,2018,2450.0,12.5
LEONCAVALLO,Uffici strutturati,OTTIMO,2000,2900,10.0,15.0,2,2018,2450.0,12.5
MAGGIOLINA,Capannoni industriali,OTTIMO,850,1000,5.0,5.8,2,2018,925.0,5.4
PARCO TROTTER,Capannoni industriali,OTTIMO,850,1000,5.0,5.8,2,2018,925.0,5.4
LEONCAVALLO,Capannoni industriali,OTTIMO,850,1000,5.0,5.8,2,2018,925.0,5.4
MAGGIOLINA,Capannoni tipici,OTTIMO,800,1050,4.5,6.0,2,2018,925.0,5.25
PARCO TROTTER,Capannoni tipici,OTTIMO,800,1050,4.5,6.0,2,2018,925.0,5.25
LEONCAVALLO,Capannoni tipici,OTTIMO,800,1050,4.5,6.0,2,2018,925.0,5.25
MAGGIOLINA,Laboratori,NORMALE,850,1200,4.8,7.2,2,2018,1025.0,6.0
PARCO TROTTER,Laboratori,NORMALE,850,1200,4.8,7.2,2,2018,1025.0,6.0
LEONCAVALLO,Laboratori,NORMALE,850,1200,4.8,7.2,2,2018,1025.0,6.0
BAGGIO,Abitazioni civili,OTTIMO,2300,2600,7.5,8.5,1,2018,2450.0,8.0
Q. ROMANO,Abitazioni civili,OTTIMO,2300,2600,7.5,8.5,1,2018,2450.0,8.0
MUGGIANO,Abitazioni civili,OTTIMO,2300,2600,7.5,8.5,1,2018,2450.0,8.0
BAGGIO,Abitazioni civili,NORMALE,1650,2250,5.0,7.2,1,2018,1950.0,6.1
Q. ROMANO,Abitazioni civili,NORMALE,1650,2250,5.0,7.2,1,2018,1950.0,6.1
MUGGIANO,Abitazioni civili,NORMALE,1650,2250,5.0,7.2,1,2018,1950.0,6.1
BAGGIO,Abitazioni di tipo economico,NORMALE,1350,1600,4.7,5.8,1,2018,1475.0,5.25
Q. ROMANO,Abitazioni di tipo economico,NORMALE,1350,1600,4.7,5.8,1,2018,1475.0,5.25
MUGGIANO,Abitazioni di tipo economico,NORMALE,1350,1600,4.7,5.8,1,2018,1475.0,5.25
BAGGIO,Abitazioni di tipo economico,OTTIMO,1650,2050,6.0,7.0,1,2018,1850.0,6.5
Q. ROMANO,Abitazioni di tipo economico,OTTIMO,1650,2050,6.0,7.0,1,2018,1850.0,6.5
MUGGIANO,Abitazioni di tipo economico,OTTIMO,1650,2050,6.0,7.0,1,2018,1850.0,6.5
BAGGIO,Box,NORMALE,1100,1300,4.8,5.8,1,2018,1200.0,5.3
Q. ROMANO,Box,NORMALE,1100,1300,4.8,5.8,1,2018,1200.0,5.3
MUGGIANO,Box,NORMALE,1100,1300,4.8,5.8,1,2018,1200.0,5.3
BAGGIO,Ville e Villini,NORMALE,1800,2300,6.0,7.6,1,2018,2050.0,6.8
Q. ROMANO,Ville e Villini,NORMALE,1800,2300,6.0,7.6,1,2018,2050.0,6.8
MUGGIANO,Ville e Villini,NORMALE,1800,2300,6.0,7.6,1,2018,2050.0,6.8
BAGGIO,Ville e Villini,OTTIMO,2400,2750,7.8,9.5,1,2018,2575.0,8.65
Q. ROMANO,Ville e Villini,OTTIMO,2400,2750,7.8,9.5,1,2018,2575.0,8.65
MUGGIANO,Ville e Villini,OTTIMO,2400,2750,7.8,9.5,1,2018,2575.0,8.65
BAGGIO,Magazzini,NORMALE,450,550,2.0,3.0,1,2018,500.0,2.5
Q. ROMANO,Magazzini,NORMALE,450,550,2.0,3.0,1,2018,500.0,2.5
MUGGIANO,Magazzini,NORMALE,450,550,2.0,3.0,1,2018,500.0,2.5
BAGGIO,Negozi,NORMALE,800,1200,4.0,6.5,1,2018,1000.0,5.25
Q. ROMANO,Negozi,NORMALE,800,1200,4.0,6.5,1,2018,1000.0,5.25
MUGGIANO,Negozi,NORMALE,800,1200,4.0,6.5,1,2018,1000.0,5.25
BAGGIO,Uffici,OTTIMO,900,1300,4.5,5.8,1,2018,1100.0,5.15
Q. ROMANO,Uffici,OTTIMO,900,1300,4.5,5.8,1,2018,1100.0,5.15
MUGGIANO,Uffici,OTTIMO,900,1300,4.5,5.8,1,2018,1100.0,5.15
BAGGIO,Uffici strutturati,OTTIMO,1600,2150,9.3,12.5,1,2018,1875.0,10.9
Q. ROMANO,Uffici strutturati,OTTIMO,1600,2150,9.3,12.5,1,2018,1875.0,10.9
MUGGIANO,Uffici strutturati,OTTIMO,1600,2150,9.3,12.5,1,2018,1875.0,10.9
BAGGIO,Capannoni industriali,OTTIMO,600,850,3.5,5.2,1,2018,725.0,4.35
Q. ROMANO,Capannoni industriali,OTTIMO,600,850,3.5,5.2,1,2018,725.0,4.35
MUGGIANO,Capannoni industriali,OTTIMO,600,850,3.5,5.2,1,2018,725.0,4.35
BAGGIO,Capannoni tipici,OTTIMO,600,900,3.6,5.2,1,2018,750.0,4.4
Q. ROMANO,Capannoni tipici,OTTIMO,600,900,3.6,5.2,1,2018,750.0,4.4
MUGGIANO,Capannoni tipici,OTTIMO,600,900,3.6,5.2,1,2018,750.0,4.4
BAGGIO,Laboratori,NORMALE,500,650,3.0,3.8,1,2018,575.0,3.4
Q. ROMANO,Laboratori,NORMALE,500,650,3.0,3.8,1,2018,575.0,3.4
MUGGIANO,Laboratori,NORMALE,500,650,3.0,3.8,1,2018,575.0,3.4
BAGGIO,Abitazioni civili,OTTIMO,2300,2600,7.5,8.5,2,2018,2450.0,8.0
Q. ROMANO,Abitazioni civili,OTTIMO,2300,2600,7.5,8.5,2,2018,2450.0,8.0
MUGGIANO,Abitazioni civili,OTTIMO,2300,2600,7.5,8.5,2,2018,2450.0,8.0
BAGGIO,Abitazioni civili,NORMALE,1650,2300,5.0,7.4,2,2018,1975.0,6.2
Q. ROMANO,Abitazioni civili,NORMALE,1650,2300,5.0,7.4,2,2018,1975.0,6.2
MUGGIANO,Abitazioni civili,NORMALE,1650,2300,5.0,7.4,2,2018,1975.0,6.2
BAGGIO,Abitazioni di tipo economico,NORMALE,1350,1600,4.7,5.8,2,2018,1475.0,5.25
Q. ROMANO,Abitazioni di tipo economico,NORMALE,1350,1600,4.7,5.8,2,2018,1475.0,5.25
MUGGIANO,Abitazioni di tipo economico,NORMALE,1350,1600,4.7,5.8,2,2018,1475.0,5.25
BAGGIO,Abitazioni di tipo economico,OTTIMO,1650,2050,6.0,7.0,2,2018,1850.0,6.5
Q. ROMANO,Abitazioni di tipo economico,OTTIMO,1650,2050,6.0,7.0,2,2018,1850.0,6.5
MUGGIANO,Abitazioni di tipo economico,OTTIMO,1650,2050,6.0,7.0,2,2018,1850.0,6.5
BAGGIO,Box,NORMALE,1100,1300,4.8,5.8,2,2018,1200.0,5.3
Q. ROMANO,Box,NORMALE,1100,1300,4.8,5.8,2,2018,1200.0,5.3
MUGGIANO,Box,NORMALE,1100,1300,4.8,5.8,2,2018,1200.0,5.3
BAGGIO,Ville e Villini,NORMALE,1800,2300,6.0,7.6,2,2018,2050.0,6.8
Q. ROMANO,Ville e Villini,NORMALE,1800,2300,6.0,7.6,2,2018,2050.0,6.8
MUGGIANO,Ville e Villini,NORMALE,1800,2300,6.0,7.6,2,2018,2050.0,6.8
BAGGIO,Ville e Villini,OTTIMO,2400,2750,7.8,9.5,2,2018,2575.0,8.65
Q. ROMANO,Ville e Villini,OTTIMO,2400,2750,7.8,9.5,2,2018,2575.0,8.65
MUGGIANO,Ville e Villini,OTTIMO,2400,2750,7.8,9.5,2,2018,2575.0,8.65
BAGGIO,Magazzini,NORMALE,450,550,2.0,3.0,2,2018,500.0,2.5
Q. ROMANO,Magazzini,NORMALE,450,550,2.0,3.0,2,2018,500.0,2.5
MUGGIANO,Magazzini,NORMALE,450,550,2.0,3.0,2,2018,500.0,2.5
BAGGIO,Negozi,NORMALE,800,1200,4.0,6.5,2,2018,1000.0,5.25
Q. ROMANO,Negozi,NORMALE,800,1200,4.0,6.5,2,2018,1000.0,5.25
MUGGIANO,Negozi,NORMALE,800,1200,4.0,6.5,2,2018,1000.0,5.25
BAGGIO,Uffici,OTTIMO,900,1300,4.5,5.8,2,2018,1100.0,5.15
Q. ROMANO,Uffici,OTTIMO,900,1300,4.5,5.8,2,2018,1100.0,5.15
MUGGIANO,Uffici,OTTIMO,900,1300,4.5,5.8,2,2018,1100.0,5.15
BAGGIO,Uffici strutturati,OTTIMO,1600,2150,9.3,12.5,2,2018,1875.0,10.9
Q. ROMANO,Uffici strutturati,OTTIMO,1600,2150,9.3,12.5,2,2018,1875.0,10.9
MUGGIANO,Uffici strutturati,OTTIMO,1600,2150,9.3,12.5,2,2018,1875.0,10.9
BAGGIO,Capannoni industriali,OTTIMO,600,850,3.5,5.2,2,2018,725.0,4.35
Q. ROMANO,Capannoni industriali,OTTIMO,600,850,3.5,5.2,2,2018,725.0,4.35
MUGGIANO,Capannoni industriali,OTTIMO,600,850,3.5,5.2,2,2018,725.0,4.35
BAGGIO,Capannoni tipici,OTTIMO,600,900,3.6,5.2,2,2018,750.0,4.4
Q. ROMANO,Capannoni tipici,OTTIMO,600,900,3.6,5.2,2,2018,750.0,4.4
MUGGIANO,Capannoni tipici,OTTIMO,600,900,3.6,5.2,2,2018,750.0,4.4
BAGGIO,Laboratori,NORMALE,500,650,3.0,3.8,2,2018,575.0,3.4
Q. ROMANO,Laboratori,NORMALE,500,650,3.0,3.8,2,2018,575.0,3.4
MUGGIANO,Laboratori,NORMALE,500,650,3.0,3.8,2,2018,575.0,3.4
GALLARATESE,Abitazioni civili,OTTIMO,2300,2800,7.8,10.0,1,2018,2550.0,8.9
LAMPUGNANO,Abitazioni civili,OTTIMO,2300,2800,7.8,10.0,1,2018,2550.0,8.9
P. TRENNO,Abitazioni civili,OTTIMO,2300,2800,7.8,10.0,1,2018,2550.0,8.9
BONOLA,Abitazioni civili,OTTIMO,2300,2800,7.8,10.0,1,2018,2550.0,8.9
GALLARATESE,Abitazioni civili,NORMALE,1600,2250,5.5,7.5,1,2018,1925.0,6.5
LAMPUGNANO,Abitazioni civili,NORMALE,1600,2250,5.5,7.5,1,2018,1925.0,6.5
P. TRENNO,Abitazioni civili,NORMALE,1600,2250,5.5,7.5,1,2018,1925.0,6.5
BONOLA,Abitazioni civili,NORMALE,1600,2250,5.5,7.5,1,2018,1925.0,6.5
GALLARATESE,Abitazioni di tipo economico,OTTIMO,1550,1700,5.4,6.0,1,2018,1625.0,5.7
LAMPUGNANO,Abitazioni di tipo economico,OTTIMO,1550,1700,5.4,6.0,1,2018,1625.0,5.7
P. TRENNO,Abitazioni di tipo economico,OTTIMO,1550,1700,5.4,6.0,1,2018,1625.0,5.7
BONOLA,Abitazioni di tipo economico,OTTIMO,1550,1700,5.4,6.0,1,2018,1625.0,5.7
GALLARATESE,Abitazioni di tipo economico,NORMALE,1200,1500,4.3,5.2,1,2018,1350.0,4.75
LAMPUGNANO,Abitazioni di tipo economico,NORMALE,1200,1500,4.3,5.2,1,2018,1350.0,4.75
P. TRENNO,Abitazioni di tipo economico,NORMALE,1200,1500,4.3,5.2,1,2018,1350.0,4.75
BONOLA,Abitazioni di tipo economico,NORMALE,1200,1500,4.3,5.2,1,2018,1350.0,4.75
GALLARATESE,Box,NORMALE,1250,1450,5.2,6.2,1,2018,1350.0,5.7
LAMPUGNANO,Box,NORMALE,1250,1450,5.2,6.2,1,2018,1350.0,5.7
P. TRENNO,Box,NORMALE,1250,1450,5.2,6.2,1,2018,1350.0,5.7
BONOLA,Box,NORMALE,1250,1450,5.2,6.2,1,2018,1350.0,5.7
GALLARATESE,Magazzini,NORMALE,300,450,1.8,2.5,1,2018,375.0,2.15
LAMPUGNANO,Magazzini,NORMALE,300,450,1.8,2.5,1,2018,375.0,2.15
P. TRENNO,Magazzini,NORMALE,300,450,1.8,2.5,1,2018,375.0,2.15
BONOLA,Magazzini,NORMALE,300,450,1.8,2.5,1,2018,375.0,2.15
GALLARATESE,Negozi,NORMALE,900,1400,5.1,8.6,1,2018,1150.0,6.85
LAMPUGNANO,Negozi,NORMALE,900,1400,5.1,8.6,1,2018,1150.0,6.85
P. TRENNO,Negozi,NORMALE,900,1400,5.1,8.6,1,2018,1150.0,6.85
BONOLA,Negozi,NORMALE,900,1400,5.1,8.6,1,2018,1150.0,6.85
GALLARATESE,Uffici,OTTIMO,1150,1600,6.0,8.2,1,2018,1375.0,7.1
LAMPUGNANO,Uffici,OTTIMO,1150,1600,6.0,8.2,1,2018,1375.0,7.1
P. TRENNO,Uffici,OTTIMO,1150,1600,6.0,8.2,1,2018,1375.0,7.1
BONOLA,Uffici,OTTIMO,1150,1600,6.0,8.2,1,2018,1375.0,7.1
GALLARATESE,Uffici strutturati,OTTIMO,1750,2450,9.7,14.0,1,2018,2100.0,11.85
LAMPUGNANO,Uffici strutturati,OTTIMO,1750,2450,9.7,14.0,1,2018,2100.0,11.85
P. TRENNO,Uffici strutturati,OTTIMO,1750,2450,9.7,14.0,1,2018,2100.0,11.85
BONOLA,Uffici strutturati,OTTIMO,1750,2450,9.7,14.0,1,2018,2100.0,11.85
GALLARATESE,Capannoni industriali,OTTIMO,700,950,4.0,5.5,1,2018,825.0,4.75
LAMPUGNANO,Capannoni industriali,OTTIMO,700,950,4.0,5.5,1,2018,825.0,4.75
P. TRENNO,Capannoni industriali,OTTIMO,700,950,4.0,5.5,1,2018,825.0,4.75
BONOLA,Capannoni industriali,OTTIMO,700,950,4.0,5.5,1,2018,825.0,4.75
GALLARATESE,Capannoni tipici,OTTIMO,700,950,4.0,5.8,1,2018,825.0,4.9
LAMPUGNANO,Capannoni tipici,OTTIMO,700,950,4.0,5.8,1,2018,825.0,4.9
P. TRENNO,Capannoni tipici,OTTIMO,700,950,4.0,5.8,1,2018,825.0,4.9
BONOLA,Capannoni tipici,OTTIMO,700,950,4.0,5.8,1,2018,825.0,4.9
GALLARATESE,Laboratori,NORMALE,500,700,3.0,4.0,1,2018,600.0,3.5
LAMPUGNANO,Laboratori,NORMALE,500,700,3.0,4.0,1,2018,600.0,3.5
P. TRENNO,Laboratori,NORMALE,500,700,3.0,4.0,1,2018,600.0,3.5
BONOLA,Laboratori,NORMALE,500,700,3.0,4.0,1,2018,600.0,3.5
GALLARATESE,Abitazioni civili,OTTIMO,2300,2800,7.8,10.0,2,2018,2550.0,8.9
LAMPUGNANO,Abitazioni civili,OTTIMO,2300,2800,7.8,10.0,2,2018,2550.0,8.9
P. TRENNO,Abitazioni civili,OTTIMO,2300,2800,7.8,10.0,2,2018,2550.0,8.9
BONOLA,Abitazioni civili,OTTIMO,2300,2800,7.8,10.0,2,2018,2550.0,8.9
GALLARATESE,Abitazioni civili,NORMALE,1650,2200,5.5,7.5,2,2018,1925.0,6.5
LAMPUGNANO,Abitazioni civili,NORMALE,1650,2200,5.5,7.5,2,2018,1925.0,6.5
P. TRENNO,Abitazioni civili,NORMALE,1650,2200,5.5,7.5,2,2018,1925.0,6.5
BONOLA,Abitazioni civili,NORMALE,1650,2200,5.5,7.5,2,2018,1925.0,6.5
GALLARATESE,Abitazioni di tipo economico,OTTIMO,1550,1700,5.4,6.0,2,2018,1625.0,5.7
LAMPUGNANO,Abitazioni di tipo economico,OTTIMO,1550,1700,5.4,6.0,2,2018,1625.0,5.7
P. TRENNO,Abitazioni di tipo economico,OTTIMO,1550,1700,5.4,6.0,2,2018,1625.0,5.7
BONOLA,Abitazioni di tipo economico,OTTIMO,1550,1700,5.4,6.0,2,2018,1625.0,5.7
GALLARATESE,Abitazioni di tipo economico,NORMALE,1200,1500,4.3,5.2,2,2018,1350.0,4.75
LAMPUGNANO,Abitazioni di tipo economico,NORMALE,1200,1500,4.3,5.2,2,2018,1350.0,4.75
P. TRENNO,Abitazioni di tipo economico,NORMALE,1200,1500,4.3,5.2,2,2018,1350.0,4.75
BONOLA,Abitazioni di tipo economico,NORMALE,1200,1500,4.3,5.2,2,2018,1350.0,4.75
GALLARATESE,Box,NORMALE,1250,1450,5.2,6.2,2,2018,1350.0,5.7
LAMPUGNANO,Box,NORMALE,1250,1450,5.2,6.2,2,2018,1350.0,5.7
P. TRENNO,Box,NORMALE,1250,1450,5.2,6.2,2,2018,1350.0,5.7
BONOLA,Box,NORMALE,1250,1450,5.2,6.2,2,2018,1350.0,5.7
GALLARATESE,Magazzini,NORMALE,300,450,1.8,2.5,2,2018,375.0,2.15
LAMPUGNANO,Magazzini,NORMALE,300,450,1.8,2.5,2,2018,375.0,2.15
P. TRENNO,Magazzini,NORMALE,300,450,1.8,2.5,2,2018,375.0,2.15
BONOLA,Magazzini,NORMALE,300,450,1.8,2.5,2,2018,375.0,2.15
GALLARATESE,Negozi,NORMALE,900,1400,5.1,8.6,2,2018,1150.0,6.85
LAMPUGNANO,Negozi,NORMALE,900,1400,5.1,8.6,2,2018,1150.0,6.85
P. TRENNO,Negozi,NORMALE,900,1400,5.1,8.6,2,2018,1150.0,6.85
BONOLA,Negozi,NORMALE,900,1400,5.1,8.6,2,2018,1150.0,6.85
GALLARATESE,Uffici,OTTIMO,1150,1600,6.0,8.2,2,2018,1375.0,7.1
LAMPUGNANO,Uffici,OTTIMO,1150,1600,6.0,8.2,2,2018,1375.0,7.1
P. TRENNO,Uffici,OTTIMO,1150,1600,6.0,8.2,2,2018,1375.0,7.1
BONOLA,Uffici,OTTIMO,1150,1600,6.0,8.2,2,2018,1375.0,7.1
GALLARATESE,Uffici strutturati,OTTIMO,1750,2550,9.7,14.0,2,2018,2150.0,11.85
LAMPUGNANO,Uffici strutturati,OTTIMO,1750,2550,9.7,14.0,2,2018,2150.0,11.85
P. TRENNO,Uffici strutturati,OTTIMO,1750,2550,9.7,14.0,2,2018,2150.0,11.85
BONOLA,Uffici strutturati,OTTIMO,1750,2550,9.7,14.0,2,2018,2150.0,11.85
GALLARATESE,Capannoni industriali,OTTIMO,700,950,4.0,5.5,2,2018,825.0,4.75
LAMPUGNANO,Capannoni industriali,OTTIMO,700,950,4.0,5.5,2,2018,825.0,4.75
P. TRENNO,Capannoni industriali,OTTIMO,700,950,4.0,5.5,2,2018,825.0,4.75
BONOLA,Capannoni industriali,OTTIMO,700,950,4.0,5.5,2,2018,825.0,4.75
GALLARATESE,Capannoni tipici,OTTIMO,700,950,4.0,5.8,2,2018,825.0,4.9
LAMPUGNANO,Capannoni tipici,OTTIMO,700,950,4.0,5.8,2,2018,825.0,4.9
P. TRENNO,Capannoni tipici,OTTIMO,700,950,4.0,5.8,2,2018,825.0,4.9
BONOLA,Capannoni tipici,OTTIMO,700,950,4.0,5.8,2,2018,825.0,4.9
GALLARATESE,Laboratori,NORMALE,500,700,3.0,4.0,2,2018,600.0,3.5
LAMPUGNANO,Laboratori,NORMALE,500,700,3.0,4.0,2,2018,600.0,3.5
P. TRENNO,Laboratori,NORMALE,500,700,3.0,4.0,2,2018,600.0,3.5
BONOLA,Laboratori,NORMALE,500,700,3.0,4.0,2,2018,600.0,3.5
MISSAGLIA,Abitazioni civili,OTTIMO,2000,2900,6.8,9.8,1,2018,2450.0,8.3
GRATOSOGLIO,Abitazioni civili,OTTIMO,2000,2900,6.8,9.8,1,2018,2450.0,8.3
MISSAGLIA,Abitazioni civili,NORMALE,1650,2000,5.3,6.7,1,2018,1825.0,6.0
GRATOSOGLIO,Abitazioni civili,NORMALE,1650,2000,5.3,6.7,1,2018,1825.0,6.0
MISSAGLIA,Abitazioni di tipo economico,OTTIMO,1300,1800,4.5,6.0,1,2018,1550.0,5.25
GRATOSOGLIO,Abitazioni di tipo economico,OTTIMO,1300,1800,4.5,6.0,1,2018,1550.0,5.25
MISSAGLIA,Abitazioni di tipo economico,NORMALE,1050,1300,3.8,4.5,1,2018,1175.0,4.15
